game_id,novelty_play,play_seq,recent_similar_game_id,recent_similar_play_seq
DET202505090,5,"K, K, 3, 4, BB",ATL202307150,"K, K, 3, 4, 43"
HOU202505090,6,"5, K, 63, 1B, 1B, PO1",PHI196705210,"5, K, 63, 1B, 1B, 9"
KCA202505090,5,"43, 53, K, 8, K",CIN198409250,"43, 53, K, 8, 43"
MIN202505090,6,"K, K, 8, 3B, 1B, 3",SDN201409160,"K, K, 8, 3B, 1B, E1"
NYN202505090,4,"K, 63, 63, HR",ATL202308150,"K, 63, 63, 1B"
PIT202505090,5,"3, 1B, BB, 6, K",NYA193507270,"3, 1B, BB, 6, 8"
SEA202505090,5,"BB, BB, K, 1B, 2B",SFN202409040,"BB, BB, K, 1B, K"
TBA202505090,5,"1B, K, SB2, 1B, 56(1)3",MIA202406210,"1B, K, SB2, 1B, SF9"
WAS202505090,5,"BB, BB, K, 1B, 2B",SFN202409040,"BB, BB, K, 1B, K"
ANA202505100,7,"1B, 6(1)3, K, 1B, 1B, 1B, SF8",DET197609190,"1B, 6(1)3, K, 1B, 1B, 1B, K"
ARI202505100,5,"1B, 64(1)3, 43, 8, 63",BAL197108282,"1B, 64(1)3, 43, 8, 3B"
ATH202505100,6,"9, K, K, 2B, K, 7",CHA201007060,"9, K, K, 2B, K, SF7"
CHA202505100,8,"1B, WP, 3, K, K, K, 8, HR",ATL201909190,"1B, WP, 3, K, K, K, 8, BB"
CLE202505100,5,"13, 8, 9, 63, 6",PHI197507051,"13, 8, 9, 63, 1"
COL202505100,5,"BB, 7, PB, BB, 1B",PIT192407121,"BB, 7, PB, BB, FC;NO"
DET202505100,5,"HR, 7, HR, K, BB",FLO200704250,"HR, 7, HR, K, 7"
HOU202505100,4,"BB, HBP, HR, 43",LAN200007180,"BB, HBP, HR, 53"
KCA202505100,6,"K, 1B, K, K, 53, 2B",ANA202307190,"K, 1B, K, K, 53, BB"
MIN202505100,5,"9, K, 7, K, 2B",ATL202504100,"9, K, 7, K, BB"
NYN202505100,6,"1B, SB2, BB, 1B, K, BB",KCA202406120,"1B, SB2, BB, 1B, K, 1B"
PIT202505100,6,"31, 7, 2B, K, K, K",OAK202108280,"31, 7, 2B, K, K, 9"
SEA202505100,5,"9, 9, 9, K, 43",CLE200309210,"9, 9, 9, K, K"
TBA202505100,5,"13, 6, K, 3, 31",CHN200808200,"13, 6, K, 3, 53"
WAS202505100,4,"43, 4, 63, 4",WAS202206160,"43, 4, 63, 9"
ANA202505110,4,"2B, 7, K, 3B",ATL202309080,"2B, 7, K, K"
ARI202505110,5,"31, 1B, 2B, 8, 8",BOS201308280,"31, 1B, 2B, 8, 5"
ATH202505110,5,"9, K, 7, 7, 13",TOR202309170,"9, K, 7, 7, 7"
CHA202505110,8,"BB, CS2, K, 53, 1B, K, 4, K",NYA201208280,"BB, CS2, K, 53, 1B, K, 4, 3"
CLE202505110,6,"1B, 64(1)3, K, 1B, 7, 1B",PIT202306270,"1B, 64(1)3, K, 1B, 7, K"
COL202505110,5,"1B, WP, 3, 63, 1B",TOR201105080,"1B, WP, 3, 63, 3"
DET202505110,5,"43, K, 7, 7, K",NYA201805060,"43, K, 7, 7, BB"
HOU202505110,6,"K, K, K, 1B, 6, BB",TEX199404160,"K, K, K, 1B, 6, 6(1)3"
KCA202505110,6,"K, 1B, 64(1)3, 53, K, K",SEA202106200,"K, 1B, 64(1)3, 53, K, 3"
MIN202505110,5,"1B, 8, 1B, BB, SF9",CIN202505030,"1B, 8, 1B, BB, 1B"
NYN202505110,8,"K, K, K, K, K, K, 7, K",SFN201508160,"K, K, K, K, K, K, 7, 9"
PIT202505110,4,"8, 3, 9, 9",NYA201705240,"8, 3, 9, 4"
SEA202505110,4,"63, 43, 31, 2B",COL201408171,"63, 43, 31, K"
TBA202505110,5,"63, 53, 43, 2B, K",PIT200607170,"63, 53, 43, 2B, 63"
WAS202505110,4,"HR, 7, BB, 54(1)3",SEA202207220,"HR, 7, BB, 64(1)3"
ATL202505120,5,"K, 9, K, 2B, 8",HOU202206120,"K, 9, K, 2B, WP"
CHN202505120,5,"8, 1B, 46(1)3, K, 43",CHA201907032,"8, 1B, 46(1)3, K, HR"
CLE202505120,4,"3, 3, 2B, 8",PIT200408100,"3, 3, 2B, BB"
DET202505120,6,"K, 1B, 8, K, 1B, HR",SEA201309080,"K, 1B, 8, K, 1B, 46(1)3"
HOU202505120,5,"43, 1B, FC;NO, K, 8",MIN201405160,"43, 1B, FC;NO, K, BB"
NYN202505120,6,"9, 63, BB, BB, K, 1B",LAN201405080,"9, 63, BB, BB, K, 53"
PHI202505120,4,"3, K, HBP, 8",HOU202107210,"3, K, HBP, K"
SDN202505120,5,"K, K, 8, K, 5",HOU202503280,"K, K, 8, K, 8"
SEA202505120,6,"K, 9, K, K, K, HR",SDN202105190,"K, 9, K, K, K, 7"
SFN202505120,6,"BB, K, K, 2B, 63, K",COL199707010,"BB, K, K, 2B, 63, BB"
TEX202505120,6,"6, 3, 7, BB, K, 7",OAK196905290,"6, 3, 7, BB, K, K"
ATL202505130,5,"HR, 3, 63, 63, K",DET199604100,"HR, 3, 63, 63, 7"
CHN202505130,5,"K, 7, 8, 1B, 8",BAL202205081,"K, 7, 8, 1B, 1B"
CIN202505130,4,"2, 9, 9, K",BAL200306100,"2, 9, 9, 43"
CLE202505130,5,"1B, 8, 9, SB2, SB3",NYA202503300,"1B, 8, 9, SB2, BB"
DET202505130,6,"8, K, K, BB, 1B, 3",TEX201806290,"8, K, K, BB, 1B, 13"
HOU202505130,5,"43, 63, K, 1B, 64(1)",TEX202206030,"43, 63, K, 1B, 8"
LAN202505130,6,"1B, K, K, K, BB, 3",MIN201508300,"1B, K, K, K, BB, BB"
NYN202505130,6,"K, 4, K, K, 1B, SB2",DET202105160,"K, 4, K, K, 1B, 1B"
SDN202505130,5,"HR, 7, K, K, 63",ATL201404120,"HR, 7, K, K, 7"
SEA202505130,5,"9, 8, 2B, 6, 31",DET199105170,"9, 8, 2B, 6, BB"
SFN202505130,7,"K, 1B, 1B, 2B, 1B, K, SB2",OAK201109050,"K, 1B, 1B, 2B, 1B, K, K"
TEX202505130,5,"K, 1B, 7, SB2, 1B",MIN202405080,"K, 1B, 7, SB2, K"
TOR202505130,5,"8, BB, 3, BB, K",NYA201309040,"8, BB, 3, BB, 2B"
ATL202505140,4,"1B, HBP, 1B, 54(1)",PHI201905150,"1B, HBP, 1B, 16(1)3"
BAL202505141,5,"53, K, 63, 8, 7",OAK201508050,"53, K, 63, 8, 3"
BAL202505142,7,"BB, K, 1B, K, BB, 1B, K",SEA198408240,"BB, K, 1B, K, BB, 1B, 53"
CHN202505140,6,"K, 43, K, 13, BB, K",PIT201909180,"K, 43, K, 13, BB, 5"
CIN202505140,5,"9, 8, K, 1B, 54(1)",SDN202406080,"9, 8, K, 1B, 4"
CLE202505140,7,"8, K, 13, K, K, 6, 1B",CHN196106200,"8, K, 13, K, K, 6, 8"
DET202505140,5,"6, 1B, 1B, SF8, K",CIN199805170,"6, 1B, 1B, SF8, CS2"
HOU202505140,4,"K, 3B, 13, K",CLE201909180,"K, 3B, 13, 3"
LAN202505140,5,"63, K, K, HR, 63",MIA202406190,"63, K, K, HR, HR"
NYN202505140,6,"K, 7, 53, 7, 1B, BB",ANA200609250,"K, 7, 53, 7, 1B, HR"
PHI202505141,5,"K, 5, 7, K, 43",BAL202504020,"K, 5, 7, K, 9"
PHI202505142,5,"1B, 1B, K, 43, 9",BOS202504210,"1B, 1B, K, 43, 8"
SDN202505140,4,"63, 43, 5, 8",TOR202205010,"63, 43, 5, BB"
SEA202505140,7,"8, K, 1B, 2B, K, 8, K",ANA200108240,"8, K, 1B, 2B, K, 8, 3"
SFN202505140,4,"7, HR, 53, 7",OAK201805040,"7, HR, 53, K"
TEX202505140,5,"9, 3, K, 1B, HR",MIL201108280,"9, 3, K, 1B, 34"
TOR202505140,6,"43, K, 1B, 1B, 4, 9",CAL196709010,"43, K, 1B, 1B, 4, K"
ATL202505150,4,"K, HBP, WP, K",PHI202105010,"K, HBP, WP, BB"
BAL202505150,5,"3, 8, 3, 1B, 54(1)3",WS2196309110,"3, 8, 3, 1B, SB2"
CIN202505150,6,"53, K, K, BB, 1B, 1B",SEA199808170,"53, K, K, BB, 1B, WP"
LAN202505150,5,"BB, BB, 4, 7, 2B",CAL197908200,"BB, BB, 4, 7, HR"
TEX202505150,5,"K, 6, 13, K, 4",SLN199609270,"K, 6, 13, K, 1B"
TOR202505150,5,"1B, HR, K, K, 63",CLE201905060,"1B, HR, K, K, K"
ARI202505160,5,"2, K, 1B, 8, 7",LAN199104280,"2, K, 1B, 8, E6"
BAL202505160,6,"K, 8, K, 4, 1B, 1B",BOS194908150,"K, 8, K, 4, 1B, 13"
BOS202505160,7,"K, K, K, BB, SB2, K, 53",TEX202404110,"K, K, K, BB, SB2, K, 7"
CHN202505160,5,"1B, 7, SB2, K, HR",CIN202308180,"1B, 7, SB2, K, BB"
CIN202505160,6,"8, K, 7, K, 3, 1B",CLE199707281,"8, K, 7, K, 3, 43"
KCA202505160,5,"3, 9, 6, 1B, WP",OAK198407300,"3, 9, 6, 1B, 8"
LAN202505160,5,"K, BB, HR, BB, 4(1)3",COL200908260,"K, BB, HR, BB, 54(1)3"
MIA202505160,6,"43, K, K, 1B, 2B, 53",PIT199908010,"43, K, K, 1B, 2B, 2B"
MIL202505160,5,"HBP, 1B, 2, 1B, K",NYN197109130,"HBP, 1B, 2, 1B, 8"
NYA202505160,4,"53, BB, SB2, 5",TOR202307180,"53, BB, SB2, HR"
PHI202505160,5,"43, K, 7, 7, 1B",DET202505110,"43, K, 7, 7, K"
SDN202505160,5,"HR, 1B, 1B, 56(1)3, 9",CLE201504110,"HR, 1B, 1B, 56(1)3, 1B"
SFN202505160,6,"K, 63, 63, 8, 43, 7",CHN197006250,"K, 63, 63, 8, 43, K"
TEX202505160,6,"K, 8, BB, 1B, 3, 43",CHA196706182,"K, 8, BB, 1B, 3, 4"
TOR202505160,5,"K, 3, K, 2B, K",NYN200805280,"K, 3, K, 2B, SB3"
ARI202505170,6,"HR, 1B, HR, K, K, 43",MIL198608030,"HR, 1B, HR, K, K, K"
BAL202505170,4,"2B, WP, 1B, BB",TOR201308270,"2B, WP, 1B, HBP"
BOS202505170,4,"53, BB, HR, HR",COL201304161,"53, BB, HR, K"
CHN202505170,6,"HR, 8, K, K, K, BB",PIT195806170,"HR, 8, K, K, K, 43"
CIN202505170,4,"1B, 7, 7, E1",BAL202208060,"1B, 7, 7, 9"
KCA202505170,7,"9, K, 63, 63, K, 1B, 53",SFN202106250,"9, K, 63, 63, K, 1B, 64(1)"
LAN202505170,5,"K, 1B, BB, BB, 1B",PHI202205200,"K, 1B, BB, BB, 31"
MIA202505170,4,"2B, BB, 64(1), K",TEX201907020,"2B, BB, 64(1), 64(1)"
MIL202505170,5,"4, HR, K, 1B, K",WS2196308291,"4, HR, K, 1B, HR"
NYA202505170,5,"5, K, 63, 8, 9",PHA191210050,"5, K, 63, 8, 53"
PHI202505170,5,"K, K, BB, 53, 7",PHI202405210,"K, K, BB, 53, K"
SDN202505170,6,"8, 7, 1B, BB, K, 43",DET196908130,"8, 7, 1B, BB, K, 6"
SFN202505170,5,"63, 8, 2B, 53, K",CHA195707180,"63, 8, 2B, 53, BB"
TEX202505170,5,"43, 8, 1B, 2B, 31",TOR199707010,"43, 8, 1B, 2B, K"
TOR202505170,6,"63, 2B, K, K, 1B, 9",BAL199009090,"63, 2B, K, K, 1B, SB2"
ARI202505180,5,"K, 3, 7, K, HR",KCA201209140,"K, 3, 7, K, 53"
BAL202505180,5,"HR, K, K, 3, 53",CLE201905260,"HR, K, K, 3, K"
BOS202505180,6,"1B, 1B, BB, K, 1B, 41",SFN201304220,"1B, 1B, BB, K, 1B, 36(1)"
CHN202505180,4,"2B, 9, 7, 3B",MIA201706290,"2B, 9, 7, 1B"
CIN202505180,5,"HBP, SB2, 9, BB, BB",CHN200605120,"HBP, SB2, 9, BB, 1B"
KCA202505180,7,"1B, 8, 1B, K, K, K, 53",CIN194204300,"1B, 8, 1B, K, K, K, BB"
LAN202505180,5,"HR, 63, BB, HR, 63",CLE197207120,"HR, 63, BB, HR, 43"
MIA202505180,6,"1B, 7, 7, 3, 1B, 1B",SLN200708120,"1B, 7, 7, 3, 1B, 4"
MIL202505180,4,"K, 1B, 8, HBP",DET202505120,"K, 1B, 8, K"
NYA202505180,4,"8, 9, 7, E5",NYN202207270,"8, 9, 7, 3"
PHI202505180,6,"K, 1B, K, 1B, 64(1), 8",BOS197207190,"K, 1B, K, 1B, 64(1), 13"
SDN202505180,4,"K, K, 6, HR",TBA202409050,"K, K, 6, K"
SFN202505180,5,"43, 2B, 8, BB, BB",SDN200407110,"43, 2B, 8, BB, 3"
TEX202505180,5,"7, 53, BB, 64(1), 43",CLE193208060,"7, 53, BB, 64(1), 7"
TOR202505180,6,"1B, 8, 1B, K, 2B, 53",TOR199006060,"1B, 8, 1B, K, 2B, IBB"
ATH202505190,4,"K, HR, HBP, 64(1)3",WAS201610070,"K, HR, HBP, 65(1)3"
BOS202505190,5,"7, 63, 1B, 2B, BB",CHN200505290,"7, 63, 1B, 2B, K"
CHA202505190,4,"K, 63, 53, 5",COL202409240,"K, 63, 53, HBP"
COL202505190,5,"53, 63, BB, 9, K",CHA198304190,"53, 63, BB, 9, BB"
LAN202505190,5,"1B, K, BB, 2B, 43",NYA201409100,"1B, K, BB, 2B, BB"
MIA202505190,6,"K, K, 1B, K, HR, HR",ANA201808080,"K, K, 1B, K, HR, BB"
MIL202505190,6,"K, 53, K, K, 1B, K",TBA201904200,"K, 53, K, K, 1B, 35(1)"
MIN202505190,5,"4, 1B, 8, 2B, K",FLO201005310,"4, 1B, 8, 2B, 8"
PIT202505190,5,"31, 63, BB, 2B, K",PHI198008200,"31, 63, BB, 2B, 8"
SFN202505190,6,"K, 2B, 13, 8, 3, 4",COL201906300,"K, 2B, 13, 8, 3, 9"
SLN202505190,4,"31, 9, 43, 2B",MIL198906040,"31, 9, 43, 13"
TBA202505190,5,"63, 1B, 64(1)3, 1B, K",BAL200604290,"63, 1B, 64(1)3, 1B, 1B"
ATH202505200,6,"7, 1B, K, K, 3, 4",SFN196704250,"7, 1B, K, K, 3, BB"
BOS202505200,5,"13, K, K, BB, 4",SEA202306160,"13, K, K, BB, 1B"
CHA202505200,5,"1B, 46(1)3, BB, 6, 1B",PHI201809111,"1B, 46(1)3, BB, 6, 3"
COL202505200,5,"1B, 2B, 2B, 8, SF8",COL200708220,"1B, 2B, 2B, 8, 4"
LAN202505200,5,"8, 9, 63, 7, 1B",MLN195306170,"8, 9, 63, 7, 53"
MIA202505200,5,"K, 13, HR, 1B, 8",PIT200506220,"K, 13, HR, 1B, 2B"
MIL202505200,6,"K, K, 43, 63, K, BB",CAL199308200,"K, K, 43, 63, K, 43"
NYA202505200,3,"K;B-1, 9, K",TBA200808020,"K;B-1, 9, 64(1)"
PIT202505200,4,"3B, 43, K, 3",MIA201609220,"3B, 43, K, 8"
SFN202505200,4,"9, K, 1B, 63",WAS202407020,"9, K, 1B, K"
SLN202505200,5,"HR, 8, 2B, 1B, K",SLN196106111,"HR, 8, 2B, 1B, HR"
TBA202505200,5,"3, 63, 1B, SB2, K",CLE200706160,"3, 63, 1B, SB2, 7"
TOR202505200,8,"63, 2B, K, K, K, HR, K, K",KCA201706250,"63, 2B, K, K, K, HR, K, 53"
WAS202505200,5,"53, K, 63, 53, 1B",COL202504080,"53, K, 63, 53, 8"
ATH202505210,5,"8, 7, K, 53, BB",MIL202208100,"8, 7, K, 53, 63"
BOS202505210,4,"2B, 6, K, SB3",MIA202408250,"2B, 6, K, BB"
CHA202505210,6,"BB, BB, HR, K, 43, K",CIN201606080,"BB, BB, HR, K, 43, 31"
COL202505210,5,"1B, 1B, K, SB3, SF7",TEX201307240,"1B, 1B, K, SB3, K"
LAN202505210,5,"BB, 46(1)3, K, K, 9",PIT202008220,"BB, 46(1)3, K, K, 1B"
MIA202505210,6,"K, HR, K, 7, 1B, 64(1)",ANA201207200,"K, HR, K, 7, 1B, 6"
MIL202505210,5,"31, 43, BB, K, 3",CLE197807030,"31, 43, BB, K, 1B"
MIN202505210,5,"2B, 31, 4, K, 8",MIL199609170,"2B, 31, 4, K, 1B"
NYA202505210,6,"3, 43, K, K, 31, BB",NYN201404060,"3, 43, K, K, 31, 63"
PIT202505210,5,"8, K, 53, 1B, 2B",SLN202309030,"8, K, 53, 1B, BB"
SFN202505210,8,"1B, 1B, 1B, K, K, K, K, BB",ANA202505080,"1B, 1B, 1B, K, K, K, K, 2B"
SLN202505210,5,"K, K, 63, K, 7",CHA202305210,"K, K, 63, K, K"
TBA202505210,3,"HBP, HR, BB",MIN202408310,"HBP, HR, 1B"
TOR202505210,4,"K, 2B, BK, 3",MIN196307142,"K, 2B, BK, K"
ATH202505220,6,"8, 1B, 9, 7, 1B, 8",CHA201106220,"8, 1B, 9, 7, 1B, K"
COL202505220,5,"8, 7, 7, 8, K",PIT193204200,"8, 7, 7, 8, 2B"
DET202505220,6,"7, K, K, K, 13, 6",PHI196305122,"7, K, K, K, 13, 53"
HOU202505220,6,"BB, K, K, BB, 1B, 9",NYA193606040,"BB, K, K, BB, 1B, BB"
NYA202505220,5,"K, 3, 1B, 8, 8",CHN202409080,"K, 3, 1B, 8, 2B"
PIT202505220,6,"K, BB, 1B, HR, 43, 43",BAL197809150,"K, BB, 1B, HR, 43, 13"
TOR202505220,6,"K, 4, 8, 43, K, K",BRO195706140,"K, 4, 8, 43, K, 1B"
WAS202505220,4,"7, K, HR, HR",ARI202504260,"7, K, HR, 5"
ANA202505230,5,"K, 3, BB, 43, K",SLA195105070,"K, 3, BB, 43, 7"
ATH202505230,5,"HR, 9, BB, 8, K",CAL199304270,"HR, 9, BB, 8, 53"
ATL202505230,5,"K, 7, 1B, 43, HR",ATL201407240,"K, 7, 1B, 43, K"
BOS202505230,6,"K, K, 2B, SB3, K, K",NYN200209200,"K, K, 2B, SB3, K, 13"
CHA202505230,6,"BB, K, K, BB, K, 31",LAN202306040,"BB, K, K, BB, K, 53"
CIN202505230,6,"K, 7, 8, 2B, 1B, 1B",CHA200605060,"K, 7, 8, 2B, 1B, K"
COL202505230,5,"K, 1B, K, 3B, 9",NYN198209171,"K, 1B, K, 3B, 43"
DET202505230,3,"2B, 7, 3B",ANA202505110,"2B, 7, K"
HOU202505230,6,"K, K, 3, K, 9, 1B",COL202406150,"K, K, 3, K, 9, K"
MIN202505230,4,"HBP, 8, 1B, 7",BOS202408270,"HBP, 8, 1B, BB"
NYN202505230,5,"13, BB, K, PO1, BB",TEX198504130,"13, BB, K, PO1, 9"
PIT202505230,7,"K, 1B, 9, 1B, K, 8, BB",ATL201406150,"K, 1B, 9, 1B, K, 8, K"
SLN202505230,4,"8, 9, 7, 31",NYA202505180,"8, 9, 7, E5"
TBA202505230,5,"43, 9, K, K, 2B",KCA202306280,"43, 9, K, K, 53"
WAS202505230,5,"53, K, K, 63, 31",LAN202305150,"53, K, K, 63, 1B"
ANA202505240,6,"43, 53, BB, 1B, 63, 9",TEX202009260,"43, 53, BB, 1B, 63, K"
ATH202505240,4,"BB, SB2, E4, 4",BOS201508170,"BB, SB2, E4, CS2"
ATL202505240,5,"63, 7, 1B, 2B, 3",ATL200105150,"63, 7, 1B, 2B, 63"
BOS202505241,5,"K, BB, 1B, 2B, 13",DET202504050,"K, BB, 1B, 2B, K"
BOS202505242,5,"BB, K, 46(1)3, 7, 63",TOR200404210,"BB, K, 46(1)3, 7, K"
CHA202505240,4,"1B, SB2, 2B, 6",PIT202205220,"1B, SB2, 2B, 9"
CIN202505240,5,"K, 1B, 64(1)3, K, BB",PHI202305230,"K, 1B, 64(1)3, K, 53"
COL202505240,5,"1B, 46(1)3, HR, 2B, 53",PIT197207190,"1B, 46(1)3, HR, 2B, 3"
DET202505240,5,"7, K, K, 2B, BB",MIL202306180,"7, K, K, 2B, 3"
HOU202505240,6,"43, 8, K, K, 1B, 54(1)",SEA201408060,"43, 8, K, K, 1B, BB"
MIN202505240,6,"8, K, K, 1B, 8, 8",HOU202304170,"8, K, K, 1B, 8, BB"
NYN202505240,6,"K, 63, K, 7, BB, 8",PIT199204180,"K, 63, K, 7, BB, 1B"
PIT202505240,6,"63, 63, 63, 53, K, 1B",PHI192409061,"63, 63, 63, 53, K, 13"
SLN202505240,5,"63, 1B, 1B, 7, 63",CLE202409280,"63, 1B, 1B, 7, 1B"
TBA202505240,5,"8, 4, 5, 63, BB",MON197609242,"8, 4, 5, 63, 9"
WAS202505240,3,"41, 3, 63",SDN200305300,"41, 3, 3"
ANA202505250,6,"K, 3, 43, 1B, K, K",NYA201108120,"K, 3, 43, 1B, K, 31"
ATH202505250,5,"7, 8, 8, HR, 1B",ATL201809050,"7, 8, 8, HR, 3B"
ATL202505250,5,"13, K, 2B, 1B, 3",PHI201405140,"13, K, 2B, 1B, SB2"
BOS202505250,6,"K, 7, 1B, SB2, BB, 9",ANA200006040,"K, 7, 1B, SB2, BB, HR"
CHA202505250,6,"8, 63, 43, 43, K, 8",SEA201005310,"8, 63, 43, 43, K, 2B"
CIN202505250,5,"K, BB, 1B, K, WP",PIT202405210,"K, BB, 1B, K, E6"
COL202505250,4,"1B, 9, 1B, 36(1)",NYA202405170,"1B, 9, 1B, SB3"
DET202505250,6,"K, K, 6, 8, BB, K",PHI202406270,"K, K, 6, 8, BB, 2B"
HOU202505250,5,"3, 8, 1B, 1B, 2B",KCA202409060,"3, 8, 1B, 1B, 8"
MIN202505250,4,"8, 3, 1B, BK",TBA202504020,"8, 3, 1B, SB2"
NYN202505250,3,"HR, E5, 2B",BOS202008070,"HR, E5, FC;O"
PIT202505250,4,"BB, 9, 1B, SF9",TOR202307140,"BB, 9, 1B, CS3"
SLN202505250,5,"7, 1B, 4, 2B, 1B",CHA193404190,"7, 1B, 4, 2B, E6"
TBA202505250,5,"8, 1B, K, 63, 7",CLE202306220,"8, 1B, K, 63, 43"
WAS202505250,5,"8, 43, 7, 6, K",OAK202206180,"8, 43, 7, 6, 7"
ANA202505260,5,"3, K, 43, HR, 43",SLN196704160,"3, K, 43, HR, 9"
ARI202505260,4,"2B, 3, 3, 43",NYA202307250,"2B, 3, 3, 1B"
BAL202505260,5,"K, BB, E1, 43, 63",NYN198304050,"K, BB, E1, 43, 7"
CHN202505260,6,"K, K, 43, BB, 9, 2B",HOU202304030,"K, K, 43, BB, 9, K"
CLE202505260,4,"HR, 53, 8, 8",CHN201807200,"HR, 53, 8, 53"
DET202505260,5,"63, BB, 1B, 43, K",CAL198008080,"63, BB, 1B, 43, 1B"
KCA202505260,5,"2B, K, WP, BB, SF9",ATL200310050,"2B, K, WP, BB, 1B"
MIL202505260,6,"8, K, 8, HR, K, K",HOU201406150,"8, K, 8, HR, K, 9"
NYN202505260,4,"BB, 43, 53, 31",SFN199304300,"BB, 43, 53, BB"
SDN202505260,6,"1B, 2B, 8, K, 1B, 1B",PIT192906120,"1B, 2B, 8, K, 1B, 16(1)"
TBA202505260,4,"8, 6, K, 31",ATL202304230,"8, 6, K, BB"
TEX202505260,4,"8, 13, HR, 8",CHN201708050,"8, 13, HR, 53"
ANA202505270,5,"7, 63, 1B, 9, K",WAS201605290,"7, 63, 1B, 9, 3"
ARI202505270,4,"31, 1B, 3, BB",PIT201204080,"31, 1B, 3, 2B"
BAL202505270,6,"1B, K, 1B, 1B, 1B, 5",TBA202204220,"1B, K, 1B, 1B, 1B, 43"
CHN202505270,6,"K, 63, 8, K, 1B, 8",WAS201509080,"K, 63, 8, K, 1B, 5"
CLE202505270,6,"K, K, 1B, K, 1B, CS2",MIA202306030,"K, K, 1B, K, 1B, 4"
DET202505270,5,"1B, K, 7, HBP, K",SEA200808090,"1B, K, 7, HBP, 7"
HOU202505270,5,"1B, 64(1)3, K, 63, 6",SEA201605270,"1B, 64(1)3, K, 63, HR"
KCA202505270,5,"9, K, K, 53, BB",TEX202304270,"9, K, K, 53, K"
MIL202505270,5,"K, K, 53, BB, 46(1)3",CLE201909200,"K, K, 53, BB, 2B"
NYN202505270,5,"63, BB, HR, 9, 43",CHA201304270,"63, BB, HR, 9, 9"
PHI202505270,5,"K, K, 1B, 53, K",NYN202208280,"K, K, 1B, 53, 3"
SDN202505270,6,"1B, 43, BB, 1B, 1B, FC;NO",PHI198405010,"1B, 43, BB, 1B, 1B, 64(1)"
SEA202505270,6,"K, K, 7, 1B, HR, HR",CHN191109060,"K, K, 7, 1B, HR, BB"
TBA202505270,5,"2B, K, 1B, SF7, 13",MIL202309140,"2B, K, 1B, SF7, K"
TEX202505270,5,"2B, 8, K, 53, 6",CHN199110052,"2B, 8, K, 53, 7"
ANA202505280,4,"2B, K, IBB, BB",FLO200806080,"2B, K, IBB, 64(1)3"
ARI202505280,4,"31, 53, 7, 3",CIN201304050,"31, 53, 7, 7"
BAL202505280,6,"1B, K, K, 8, 2B, K",CHA202306090,"1B, K, K, 8, 2B, 8"
CHN202505280,6,"K, K, 6, 1B, 46(1), 2B",CIN200604290,"K, K, 6, 1B, 46(1), 46(1)3"
CLE202505280,6,"K, 9, 8, 13, 2B, 1B",NYA202504130,"K, 9, 8, 13, 2B, 13"
DET202505280,5,"7, K, 1B, 9, K",HOU202209060,"7, K, 1B, 9, 53"
HOU202505280,6,"K, K, 1B, 3, 8, 8",DET196506230,"K, K, 1B, 3, 8, 1B"
KCA202505280,7,"7, 8, 43, 1B, K, BB, 9",MIL197506140,"7, 8, 43, 1B, K, BB, E6"
MIL202505280,5,"1B, BB, K, K, WP",PIT202504040,"1B, BB, K, K, 7"
NYN202505280,5,"63, BB, 2B, 1B, 8",ANA201108160,"63, BB, 2B, 1B, 1B"
SDN202505280,6,"7, 8, 1B, 5, 8, 7",CHN192806240,"7, 8, 1B, 5, 8, 6"
SEA202505280,5,"3, K, K, 4, 43",COL202305030,"3, K, K, 4, K"
TBA202505280,5,"1B, 7, K, SB2, 7",BAL201709010,"1B, 7, K, SB2, 6"
TEX202505280,3,"BB, 36(1)3, 31",ARI202404020,"BB, 36(1)3, BB"
HOU202505290,5,"BB, 1B, SF9, BB, 3",NYN200804160,"BB, 1B, SF9, BB, 9"
PHI202505291,5,"1B, 8, 2, K, 7",PIT196507040,"1B, 8, 2, K, HR"
PHI202505292,6,"K, 53, BB, K, 8, 7",MIN202409270,"K, 53, BB, K, 8, 53"
SEA202505290,5,"5, BB, K, 43, 6",BAL195409100,"5, BB, K, 43, 8"
TOR202505290,6,"K, 9, K, 9, 9, 53",BAL197407290,"K, 9, K, 9, 9, 1B"
ARI202505300,4,"43, K, 1B, FC;NO",TOR202505140,"43, K, 1B, 1B"
ATL202505300,6,"6, 1B, BB, K, K, 1B",BAL201106260,"6, 1B, BB, K, K, 3"
BAL202505300,4,"K, 8, 63, HBP",SLN202503290,"K, 8, 63, 1B"
CHN202505300,5,"HR, 53, 2B, 1B, BB",ANA202504240,"HR, 53, 2B, 1B, 54(1)"
CLE202505300,5,"43, 63, 9, 1B, 46(1)3",CHN201304130,"43, 63, 9, 1B, 64(1)3"
HOU202505300,5,"HR, K, 53, 43, 53",SFN196505161,"HR, K, 53, 43, 43"
KCA202505300,5,"53, K, 1B, HR, 4",SEA201908280,"53, K, 1B, HR, 8"
LAN202505300,4,"31, HR, BB, 8",OAK202009262,"31, HR, BB, 5"
MIA202505300,5,"8, 3B, K, 1B, HBP",DET200009050,"8, 3B, K, 1B, 2B"
NYN202505300,6,"8, K, 8, HR, K, 7",MIL202505260,"8, K, 8, HR, K, K"
PHI202505300,5,"2B, 1B, K, SB2, 23",PIT202210050,"2B, 1B, K, SB2, E3"
